nom_schema;nom_table;nom_variable;type_variable;new_nom_variable
referentiel;team_mapping;club_name;string;str_club_name
referentiel;team_mapping;team_id;string;str_team_id
silver;fbref_keeper;comp_category;string;str_comp_category
silver;fbref_keeper;cs;boolean;bool_cs
silver;fbref_keeper;date;date/timestamp;dt_date
silver;fbref_keeper;day;string;str_day
silver;fbref_keeper;ga;integer;int_ga
silver;fbref_keeper;ga_keeper;integer;int_ga_keeper
silver;fbref_keeper;gf;integer;int_gf
silver;fbref_keeper;league_source;string;str_league_source
silver;fbref_keeper;opponent;string;str_opponent
silver;fbref_keeper;pk_allowed;integer;int_pk_allowed
silver;fbref_keeper;pk_att;integer;int_pk_att
silver;fbref_keeper;pk_missed;integer;int_pk_missed
silver;fbref_keeper;pk_saved;integer;int_pk_saved
silver;fbref_keeper;raw_opponent;string;str_raw_opponent
silver;fbref_keeper;raw_team;string;str_raw_team
silver;fbref_keeper;result;string;str_result
silver;fbref_keeper;result_1n2;string;str_result_1n2
silver;fbref_keeper;save_pct;float;dec_save_pct
silver;fbref_keeper;saves;integer;int_saves
silver;fbref_keeper;scraped_at;date/timestamp;dt_scraped_at
silver;fbref_keeper;season;string;str_season
silver;fbref_keeper;sota;integer;int_sota
silver;fbref_keeper;source;string;str_source
silver;fbref_keeper;team;string;str_team
silver;fbref_keeper;time;string;str_time
silver;fbref_keeper;venue;string;str_venue
silver;fbref_misc;comp_category;string;str_comp_category
silver;fbref_misc;crdr;integer;int_crdr
silver;fbref_misc;crdy;integer;int_crdy
silver;fbref_misc;crdy2;integer;int_crdy2
silver;fbref_misc;crosses;integer;int_crosses
silver;fbref_misc;date;date/timestamp;dt_date
silver;fbref_misc;day;string;str_day
silver;fbref_misc;fld;integer;int_fld
silver;fbref_misc;fls;integer;int_fls
silver;fbref_misc;ga;integer;int_ga
silver;fbref_misc;gf;integer;int_gf
silver;fbref_misc;int;integer;int_int
silver;fbref_misc;league_source;string;str_league_source
silver;fbref_misc;off;integer;int_off
silver;fbref_misc;og;integer;int_og
silver;fbref_misc;opponent;string;str_opponent
silver;fbref_misc;pkcon;integer;int_pkcon
silver;fbref_misc;pkwon;integer;int_pkwon
silver;fbref_misc;raw_opponent;string;str_raw_opponent
silver;fbref_misc;raw_team;string;str_raw_team
silver;fbref_misc;result;string;str_result
silver;fbref_misc;result_1n2;string;str_result_1n2
silver;fbref_misc;scraped_at;date/timestamp;dt_scraped_at
silver;fbref_misc;season;string;str_season
silver;fbref_misc;source;string;str_source
silver;fbref_misc;team;string;str_team
silver;fbref_misc;time;string;str_time
silver;fbref_misc;tklw;integer;int_tklw
silver;fbref_misc;venue;string;str_venue
silver;fbref_schedule;comp_category;string;str_comp_category
silver;fbref_schedule;date;date/timestamp;dt_date
silver;fbref_schedule;day;string;str_day
silver;fbref_schedule;formation;string;str_formation
silver;fbref_schedule;ga;integer;int_ga
silver;fbref_schedule;gf;integer;int_gf
silver;fbref_schedule;league_source;string;str_league_source
silver;fbref_schedule;opp_formation;string;str_opp_formation
silver;fbref_schedule;opponent;string;str_opponent
silver;fbref_schedule;poss;string;str_poss
silver;fbref_schedule;raw_opponent;string;str_raw_opponent
silver;fbref_schedule;raw_team;string;str_raw_team
silver;fbref_schedule;result;string;str_result
silver;fbref_schedule;result_1n2;string;str_result_1n2
silver;fbref_schedule;scraped_at;date/timestamp;dt_scraped_at
silver;fbref_schedule;season;string;str_season
silver;fbref_schedule;source;string;str_source
silver;fbref_schedule;team;string;str_team
silver;fbref_schedule;time;string;str_time
silver;fbref_schedule;venue;string;str_venue
silver;fbref_shooting;comp_category;string;str_comp_category
silver;fbref_shooting;date;date/timestamp;dt_date
silver;fbref_shooting;day;string;str_day
silver;fbref_shooting;ga;integer;int_ga
silver;fbref_shooting;gf;integer;int_gf
silver;fbref_shooting;league_source;string;str_league_source
silver;fbref_shooting;opponent;string;str_opponent
silver;fbref_shooting;raw_opponent;string;str_raw_opponent
silver;fbref_shooting;raw_team;string;str_raw_team
silver;fbref_shooting;result;string;str_result
silver;fbref_shooting;result_1n2;string;str_result_1n2
silver;fbref_shooting;scraped_at;date/timestamp;dt_scraped_at
silver;fbref_shooting;season;string;str_season
silver;fbref_shooting;source;string;str_source
silver;fbref_shooting;standard_g_sh;float;dec_standard_g_sh
silver;fbref_shooting;standard_g_sot;float;dec_standard_g_sot
silver;fbref_shooting;standard_gls;integer;int_standard_gls
silver;fbref_shooting;standard_pk;integer;int_standard_pk
silver;fbref_shooting;standard_pkatt;integer;int_standard_pkatt
silver;fbref_shooting;standard_sh;integer;int_standard_sh
silver;fbref_shooting;standard_sot;integer;int_standard_sot
silver;fbref_shooting;standard_sot_pct;float;dec_standard_sot_pct
silver;fbref_shooting;team;string;str_team
silver;fbref_shooting;time;string;str_time
silver;fbref_shooting;venue;string;str_venue
silver;odds;away_team;string;str_away_team
silver;odds;date;date/timestamp;dt_date
silver;odds;home_team;string;str_home_team
silver;odds;league_source;string;str_league_source
silver;odds;market_prob_a;float;dec_market_prob_a
silver;odds;market_prob_d;float;dec_market_prob_d
silver;odds;market_prob_h;float;dec_market_prob_h
silver;odds;odds_avg_a;float;dec_odds_avg_a
silver;odds;odds_avg_d;float;dec_odds_avg_d
silver;odds;odds_avg_h;float;dec_odds_avg_h
silver;odds;odds_max_a;float;dec_odds_max_a
silver;odds;odds_max_d;float;dec_odds_max_d
silver;odds;odds_max_h;float;dec_odds_max_h
silver;odds;odds_pinnacle_a;float;dec_odds_pinnacle_a
silver;odds;odds_pinnacle_d;float;dec_odds_pinnacle_d
silver;odds;odds_pinnacle_h;float;dec_odds_pinnacle_h
silver;odds;pinnacle_prob_a;float;dec_pinnacle_prob_a
silver;odds;pinnacle_prob_d;float;dec_pinnacle_prob_d
silver;odds;pinnacle_prob_h;float;dec_pinnacle_prob_h
silver;odds;result_fdc;string;str_result_fdc
silver;odds;season;string;str_season
silver;stg_whoscored_events;is_shot;boolean;bool_is_shot
silver;stg_whoscored_events;player_id;string;str_player_id
silver;stg_whoscored_events;qualifiers_json;string;str_qualifiers_json
silver;stg_whoscored_events;team_id;string;str_team_id
silver;stg_whoscored_events;type_id;string;str_type_id
silver;stg_whoscored_events;ws_match_id;string;str_ws_match_id
silver;stg_whoscored_formations;captain_player_id;string;str_captain_player_id
silver;stg_whoscored_formations;end_minute;integer;int_end_minute
silver;stg_whoscored_formations;end_minute_reg;integer;int_end_minute_reg
silver;stg_whoscored_formations;formation_id;string;str_formation_id
silver;stg_whoscored_formations;formation_positions;string;str_formation_positions
silver;stg_whoscored_formations;formation_seq;integer;int_formation_seq
silver;stg_whoscored_formations;player_ids;string;str_player_ids
silver;stg_whoscored_formations;start_minute;integer;int_start_minute
silver;stg_whoscored_formations;start_minute_reg;integer;int_start_minute_reg
silver;stg_whoscored_formations;team_id;string;str_team_id
silver;stg_whoscored_formations;ws_match_id;string;str_ws_match_id
silver;stg_whoscored_formations_ref;formation_id;string;str_formation_id
silver;stg_whoscored_formations_ref;formation_name;string;str_formation_name
silver;stg_whoscored_match_index;away_team_id;string;str_away_team_id
silver;stg_whoscored_match_index;away_team_name;string;str_away_team_name
silver;stg_whoscored_match_index;home_team_id;string;str_home_team_id
silver;stg_whoscored_match_index;home_team_name;string;str_home_team_name
silver;stg_whoscored_match_index;league_source;string;str_league_source
silver;stg_whoscored_match_index;match_date;date/timestamp;dt_match_date
silver;stg_whoscored_match_index;season;string;str_season
silver;stg_whoscored_match_index;ws_match_id;string;str_ws_match_id
silver;stg_whoscored_match_meta;attendance;integer;int_attendance
silver;stg_whoscored_match_meta;attendance;integer;int_attendance
silver;stg_whoscored_match_meta;et_score;string;str_et_score
silver;stg_whoscored_match_meta;ft_score;string;str_ft_score
silver;stg_whoscored_match_meta;ht_score;string;str_ht_score
silver;stg_whoscored_match_meta;kickoff_time;string;str_kickoff_time
silver;stg_whoscored_match_meta;pk_score;string;str_pk_score
silver;stg_whoscored_match_meta;referee_id;string;str_referee_id
silver;stg_whoscored_match_meta;referee_name;string;str_referee_name
silver;stg_whoscored_match_meta;venue_name;string;str_venue_name
silver;stg_whoscored_match_meta;weather_code;string;str_weather_code
silver;stg_whoscored_match_meta;ws_match_id;string;str_ws_match_id
silver;stg_whoscored_player_match;is_first_eleven;boolean;bool_is_first_eleven
silver;stg_whoscored_player_match;is_man_of_the_match;boolean;bool_is_man_of_the_match
silver;stg_whoscored_player_match;player_id;string;str_player_id
silver;stg_whoscored_player_match;position;string;str_position
silver;stg_whoscored_player_match;rating;float;dec_rating
silver;stg_whoscored_player_match;stats_json;string;str_stats_json
silver;stg_whoscored_player_match;team_id;string;str_team_id
silver;stg_whoscored_player_match;ws_match_id;string;str_ws_match_id
silver;stg_whoscored_players_ref;player_id;string;str_player_id
silver;stg_whoscored_players_ref;player_name;string;str_player_name
silver;stg_whoscored_team_match;average_age;float;dec_average_age
silver;stg_whoscored_team_match;field;string;str_field
silver;stg_whoscored_team_match;manager_name;string;str_manager_name
silver;stg_whoscored_team_match;stats_json;string;str_stats_json
silver;stg_whoscored_team_match;team_id;string;str_team_id
silver;stg_whoscored_team_match;ws_match_id;string;str_ws_match_id
silver;stg_whoscored_urls;indexed_at;string;str_indexed_at
silver;stg_whoscored_urls;is_scraped;boolean;bool_is_scraped
silver;stg_whoscored_urls;league_source;string;str_league_source
silver;stg_whoscored_urls;match_year;integer;int_match_year
silver;stg_whoscored_urls;month_abbr;string;str_month_abbr
silver;stg_whoscored_urls;scraped_at;date/timestamp;dt_scraped_at
silver;stg_whoscored_urls;season;string;str_season
silver;stg_whoscored_urls;skip_reason;string;str_skip_reason
silver;stg_whoscored_urls;url;string;str_url
silver;stg_whoscored_urls;ws_match_id;string;str_ws_match_id
silver;understat_schedule;away_goals;integer;int_away_goals
silver;understat_schedule;away_team;string;str_away_team
silver;understat_schedule;away_xg;float;dec_away_xg
silver;understat_schedule;comp_category;string;str_comp_category
silver;understat_schedule;home_goals;integer;int_home_goals
silver;understat_schedule;home_team;string;str_home_team
silver;understat_schedule;home_xg;float;dec_home_xg
silver;understat_schedule;is_result;boolean;bool_is_result
silver;understat_schedule;league_source;string;str_league_source
silver;understat_schedule;match_id;string;str_match_id
silver;understat_schedule;match_url;string;str_match_url
silver;understat_schedule;raw_away_team;string;str_raw_away_team
silver;understat_schedule;raw_home_team;string;str_raw_home_team
silver;understat_schedule;season;string;str_season
silver;understat_stats;away_deep;integer;int_away_deep
silver;understat_stats;away_np_xg;float;dec_away_np_xg
silver;understat_stats;away_np_xg_diff;float;dec_away_np_xg_diff
silver;understat_stats;away_ppda;float;dec_away_ppda
silver;understat_stats;away_xpts;float;dec_away_xpts
silver;understat_stats;comp_category;string;str_comp_category
silver;understat_stats;home_deep;integer;int_home_deep
silver;understat_stats;home_np_xg;float;dec_home_np_xg
silver;understat_stats;home_np_xg_diff;float;dec_home_np_xg_diff
silver;understat_stats;home_ppda;float;dec_home_ppda
silver;understat_stats;home_xpts;float;dec_home_xpts
silver;understat_stats;league_source;string;str_league_source
silver;understat_stats;match_id;string;str_match_id
silver;understat_stats;season;string;str_season
silver;whoscored_team_season;league_source;string;str_league_source
silver;whoscored_team_season;season;string;str_season
silver;whoscored_team_season;team;string;str_team
silver;whoscored_team_season;ws_away_att_rating;float;dec_ws_away_att_rating
silver;whoscored_team_season;ws_away_def_rating;float;dec_ws_away_def_rating
silver;whoscored_team_season;ws_away_dribbles_pg;float;dec_ws_away_dribbles_pg
silver;whoscored_team_season;ws_away_fouled_pg;float;dec_ws_away_fouled_pg
silver;whoscored_team_season;ws_away_shots_ot_pg;float;dec_ws_away_shots_ot_pg
silver;whoscored_team_season;ws_home_att_rating;float;dec_ws_home_att_rating
silver;whoscored_team_season;ws_home_def_rating;float;dec_ws_home_def_rating
silver;whoscored_team_season;ws_home_dribbles_pg;float;dec_ws_home_dribbles_pg
silver;whoscored_team_season;ws_home_fouled_pg;float;dec_ws_home_fouled_pg
silver;whoscored_team_season;ws_home_shots_ot_pg;float;dec_ws_home_shots_ot_pg
